   977	 46062	         0
   978	 55605	         0
   979	 51161	         0
   980	 48658	         0
   981	 46512	         0
   982	 30909	         0
   983	 55449	         0
   984	 38174	         0
   985	 42503	         0
   986	 51177	         0
   987	 55126	         0
   988	 55266	         0
   989	 30631	         0
   990	 51845	         0
   991	 30781	         0
   992	 56824	         0
   993	 44986	         0
   994	 47495	         0
   995	 53917	         0
   996	 51758	         0
   997	 55152	         0
   998	 51160	         0
   999	 44077	         0
